order_id,customer_id,restaurant,city,order_date,delivery_time_minutes,item,quantity,price,discount,payment_method,rating
1082,1400,Pizza Hub,Giza,2024-02-15 01:00:00,23.0,Sushi,3,156,9,Cash,5.0
1083,1623,Sushi World,CAIRO,2024-02-15 02:00:00,36.0,Pizza,2,76,23,Card,2.0
1084,1766,Sushi World,cairo,2024-02-15 03:00:00,27.0,Pasta,2,242,25,Cash,3.0
1085,1302,Pasta Point,CAIRO,2024-02-15 04:00:00,40.0,Sushi,4,211,28,Wallet,2.0
1086,1918,Kebab House,CAIRO,2024-02-15 05:00:00,0.0,Sushi,4,130,25,Wallet,3.0
1087,1206,Pizza Hub,alex,2024-02-15 06:00:00,233.0,Sushi,1,150,13,Cash,2.0
1088,1228,Pasta Point,CAIRO,2024-02-15 07:00:00,21.0,Pasta,4,111,25,Cash,5.0
1089,1852,Burger Town,cairo,2024-02-15 08:00:00,31.0,Pizza,2,111,25,Wallet,5.0
1090,1909,Burger Town,alex,2024-02-15 09:00:00,28.0,Sushi,3,215,9,Cash,4.0
1091,1577,Pizza Hub,Cairo,2024-02-15 10:00:00,,Kebab,3,75,16,Card,2.0
1092,1074,Kebab House,Cairo,2024-02-15 11:00:00,12.0,Pasta,1,170,20,Cash,2.0
1093,1434,Pasta Point,Giza,2024-02-15 12:00:00,35.0,Burger,4,73,13,Card,4.0
1094,1102,Sushi World,Giza,2024-02-15 13:00:00,41.0,Pizza,1,88,1,Cash,4.0
1095,1421,Pizza Hub,,2024-02-15 14:00:00,57.0,Kebab,2,173,15,Cash,5.0
1096,1703,Kebab House,,2024-02-15 15:00:00,29.0,Sushi,4,70,12,Wallet,5.0
1097,1763,Sushi World,Cairo,2024-02-15 16:00:00,38.0,Burger,1,143,26,Card,2.0
1098,1737,Burger Town,Giza,2024-02-15 17:00:00,13.0,Pizza,3,224,8,Wallet,5.0
1099,1805,Burger Town,Cairo,2024-02-15 18:00:00,6.0,Pasta,3,164,6,Cash,5.0
1100,1305,Sushi World,cairo,2024-02-15 19:00:00,45.0,Burger,1,225,15,Wallet,2.0
1101,1097,Pizza Hub,cairo,2024-02-15 20:00:00,34.0,Burger,1,170,9,Cash,4.0
1102,1849,Burger Town,Alex,2024-02-15 21:00:00,,Kebab,1,62,23,Cash,2.0
1103,1797,Pasta Point,Alex,2024-02-15 22:00:00,18.0,Pizza,2,278,21,Cash,1.0
1104,1334,Sushi World,alex,2024-02-15 23:00:00,41.0,Kebab,2,180,8,Card,2.0
1105,1858,Sushi World,cairo,2024-02-16 00:00:00,57.0,Kebab,3,209,21,Card,1.0
1106,1434,Burger Town,Giza,2024-02-16 01:00:00,40.0,Sushi,2,212,22,Card,2.0
1107,1446,Pizza Hub,Cairo,2024-02-16 02:00:00,38.0,Pasta,2,68,6,Wallet,1.0
1108,1993,Pasta Point,CAIRO,2024-02-16 03:00:00,35.0,Burger,4,191,15,Cash,1.0
1109,1307,Pizza Hub,Alex,2024-02-16 04:00:00,16.0,Pizza,2,225,8,Wallet,2.0
1110,1248,Kebab House,CAIRO,2024-02-16 05:00:00,51.0,Pasta,4,263,26,Wallet,5.0
1111,1165,Kebab House,Giza,2024-02-16 06:00:00,27.0,Pasta,2,130,23,Cash,3.0
1112,1480,Burger Town,Alex,2024-02-16 07:00:00,41.0,Pizza,3,172,28,Wallet,5.0
1113,1983,Burger Town,CAIRO,2024-02-16 08:00:00,292.0,Pasta,1,117,16,Cash,
1114,1334,Burger Town,,2024-02-16 09:00:00,20.0,Sushi,3,222,19,Cash,2.0
1115,1541,Kebab House,Cairo,2024-02-16 10:00:00,,Pasta,2,281,6,Cash,2.0
1116,1758,Pizza Hub,Giza,2024-02-16 11:00:00,30.0,Sushi,1,68,10,Cash,2.0
1117,1105,Pizza Hub,,2024-02-16 12:00:00,52.0,Burger,1,113,7,Wallet,2.0
1118,1562,Burger Town,Alex,2024-02-16 13:00:00,34.0,Burger,1,150,6,Wallet,3.0
1119,1080,Pasta Point,cairo,2024-02-16 14:00:00,12.0,Kebab,4,115,27,Wallet,4.0
1120,1132,Pizza Hub,Cairo,2024-02-16 15:00:00,45.0,Sushi,3,256,18,Card,1.0
1121,1796,Kebab House,CAIRO,2024-02-16 16:00:00,27.0,Burger,4,115,19,Wallet,3.0
1122,1899,Sushi World,Alex,2024-02-16 17:00:00,43.0,Pasta,1,124,11,Wallet,5.0
1123,1137,Sushi World,cairo,2024-02-16 18:00:00,35.0,Pizza,3,94,6,Card,4.0
1124,1183,Sushi World,Giza,2024-02-16 19:00:00,16.0,Pizza,3,136,7,Cash,4.0
1125,1400,Pasta Point,cairo,2024-02-16 20:00:00,36.0,Sushi,2,251,6,Cash,2.0
1126,1329,Burger Town,Alex,2024-02-16 21:00:00,61.0,Kebab,4,116,5,Cash,3.0
1127,1784,Kebab House,Alex,2024-02-16 22:00:00,40.0,Pasta,4,246,24,Card,5.0
1128,1507,Pasta Point,alex,2024-02-16 23:00:00,34.0,Sushi,2,52,8,Wallet,2.0
1129,1851,Kebab House,alex,2024-02-17 00:00:00,,Pizza,4,215,26,Wallet,2.0
1130,1983,Kebab House,cairo,2024-02-17 01:00:00,37.0,Sushi,1,254,12,Wallet,1.0
1131,1068,Burger Town,Giza,2024-02-17 02:00:00,37.0,Pasta,1,219,6,Wallet,4.0
1132,1545,Sushi World,cairo,2024-02-17 03:00:00,21.0,Burger,4,260,7,Card,
1133,1773,Burger Town,Alex,2024-02-17 04:00:00,37.0,Pasta,2,217,21,Wallet,4.0
1134,1052,Pasta Point,Alex,2024-02-17 05:00:00,47.0,Burger,3,227,16,Cash,3.0
1135,1449,Pasta Point,CAIRO,2024-02-17 06:00:00,24.0,Burger,4,212,16,Card,1.0
1136,1204,Pasta Point,alex,2024-02-17 07:00:00,52.0,Burger,3,73,15,Card,2.0
1137,1125,Burger Town,CAIRO,2024-02-17 08:00:00,33.0,Sushi,2,137,21,Cash,1.0
1138,1746,Kebab House,Cairo,2024-02-17 09:00:00,24.0,Pizza,3,66,1,Cash,2.0
1139,1042,Kebab House,Alex,2024-02-17 10:00:00,46.0,Sushi,2,89,29,Wallet,1.0
1140,1751,Pizza Hub,CAIRO,2024-02-17 11:00:00,31.0,Pizza,2,251,7,Cash,2.0
1141,1970,Pasta Point,cairo,2024-02-17 12:00:00,44.0,Pasta,1,243,16,Card,4.0
1142,1882,Kebab House,alex,2024-02-17 13:00:00,31.0,Kebab,1,221,12,Card,4.0
1143,1110,Pizza Hub,alex,2024-02-17 14:00:00,34.0,Pasta,2,200,17,Card,4.0
1144,1760,Kebab House,Giza,2024-02-17 15:00:00,40.0,Sushi,4,55,23,Wallet,4.0
1145,1662,Pasta Point,cairo,2024-02-17 16:00:00,38.0,Sushi,1,243,27,Wallet,1.0
1146,1182,Sushi World,Giza,2024-02-17 17:00:00,11.0,Pizza,2,198,21,Cash,2.0
1147,1847,Pasta Point,CAIRO,2024-02-17 18:00:00,21.0,Sushi,3,168,27,Wallet,4.0
1148,1094,Burger Town,Cairo,2024-02-17 19:00:00,46.0,Burger,3,169,9,Wallet,1.0
1149,1970,Kebab House,cairo,2024-02-17 20:00:00,,Sushi,4,84,1,Card,2.0
1150,1373,Kebab House,,2024-02-17 21:00:00,28.0,Pizza,3,162,1,Card,1.0
1151,1911,Burger Town,cairo,2024-02-17 22:00:00,18.0,Pizza,3,78,26,Cash,4.0
1152,1519,Burger Town,Giza,2024-02-17 23:00:00,22.0,Burger,2,56,13,Card,3.0
1153,1899,Sushi World,CAIRO,2024-02-18 00:00:00,10.0,Pizza,3,270,15,Wallet,1.0
1154,1359,Kebab House,cairo,2024-02-18 01:00:00,33.0,Kebab,3,102,6,Cash,4.0
1155,1899,Kebab House,cairo,2024-02-18 02:00:00,27.0,Pasta,3,214,20,Cash,5.0
1156,1695,Sushi World,alex,2024-02-18 03:00:00,23.0,Sushi,3,72,20,Card,
1157,1280,Pizza Hub,Cairo,2024-02-18 04:00:00,34.0,Kebab,2,146,23,Card,4.0
1158,1194,Sushi World,alex,2024-02-18 05:00:00,39.0,Sushi,3,185,11,Card,5.0
1159,1863,Pasta Point,alex,2024-02-18 06:00:00,60.0,Kebab,4,125,27,Cash,1.0
1160,1194,Kebab House,Cairo,2024-02-18 07:00:00,16.0,Sushi,1,287,22,Card,1.0
1161,1666,Burger Town,CAIRO,2024-02-18 08:00:00,48.0,Burger,4,225,27,Wallet,5.0
1162,1092,Pasta Point,alex,2024-02-18 09:00:00,46.0,Pizza,1,59,13,Cash,5.0
1163,1671,Kebab House,CAIRO,2024-02-18 10:00:00,25.0,Pizza,4,256,24,Card,2.0
1164,1945,Sushi World,alex,2024-02-18 11:00:00,37.0,Burger,1,166,3,Wallet,1.0
1165,1060,Pasta Point,Alex,2024-02-18 12:00:00,29.0,Kebab,1,73,25,Wallet,5.0
1166,1633,Kebab House,Cairo,2024-02-18 13:00:00,37.0,Pasta,1,267,3,Card,3.0
1167,1050,Pizza Hub,alex,2024-02-18 14:00:00,53.0,Kebab,1,224,17,Wallet,3.0
1168,1402,Pizza Hub,Alex,2024-02-18 15:00:00,42.0,Pizza,2,283,2,Cash,5.0
1169,1788,Burger Town,Giza,2024-02-18 16:00:00,41.0,Pasta,4,230,0,Cash,2.0
1170,1004,Kebab House,Alex,2024-02-18 17:00:00,29.0,Sushi,1,88,16,Wallet,1.0
1171,1465,Pizza Hub,cairo,2024-02-18 18:00:00,17.0,Pasta,4,299,6,Cash,3.0
1172,1603,Sushi World,alex,2024-02-18 19:00:00,,Kebab,3,244,29,Card,
1173,1681,Kebab House,Alex,2024-02-18 20:00:00,49.0,Burger,1,115,15,Wallet,5.0
1174,1828,Sushi World,CAIRO,2024-02-18 21:00:00,16.0,Sushi,4,55,29,Cash,4.0
1175,1533,Sushi World,Giza,2024-02-18 22:00:00,22.0,Kebab,2,70,4,Card,5.0
1176,1404,Pizza Hub,alex,2024-02-18 23:00:00,36.0,Sushi,4,122,18,Card,2.0
1177,1837,Kebab House,cairo,2024-02-19 00:00:00,23.0,Pasta,1,123,6,Cash,3.0
1178,1512,Pasta Point,Alex,2024-02-19 01:00:00,25.0,Pizza,3,85,13,Wallet,4.0
1179,1644,Pizza Hub,Giza,2024-02-19 02:00:00,29.0,Kebab,4,180,1,Card,3.0
1180,1232,Pizza Hub,alex,2024-02-19 03:00:00,18.0,Burger,3,282,2,Card,3.0
1181,1523,Kebab House,Giza,2024-02-19 04:00:00,23.0,Pasta,2,265,16,Card,2.0
1182,1345,Kebab House,cairo,2024-02-19 05:00:00,43.0,Kebab,4,263,15,Card,5.0
1183,1045,Sushi World,Alex,2024-02-19 06:00:00,19.0,Burger,4,290,7,Wallet,2.0
1184,1545,Kebab House,Giza,2024-02-19 07:00:00,15.0,Kebab,2,255,17,Cash,5.0
1185,1944,Sushi World,Giza,2024-02-19 08:00:00,,Pasta,2,219,14,Cash,4.0
1186,1077,Pizza Hub,Cairo,2024-02-19 09:00:00,43.0,Kebab,2,222,6,Cash,2.0
1187,1729,Burger Town,Giza,2024-02-19 10:00:00,32.0,Sushi,1,93,26,Card,2.0
1188,1812,Pasta Point,,2024-02-19 11:00:00,29.0,Pasta,1,140,8,Wallet,1.0
1189,1922,Pizza Hub,Alex,2024-02-19 12:00:00,35.0,Kebab,4,210,5,Cash,2.0
1190,1072,Kebab House,alex,2024-02-19 13:00:00,14.0,Pizza,4,109,17,Wallet,1.0
1191,1793,Pasta Point,alex,2024-02-19 14:00:00,40.0,Kebab,4,263,17,Cash,5.0
1192,1248,Burger Town,Alex,2024-02-19 15:00:00,,Sushi,3,142,24,Card,5.0
1193,1046,Burger Town,Alex,2024-02-19 16:00:00,30.0,Burger,2,260,25,Cash,5.0
1194,1120,Sushi World,CAIRO,2024-02-19 17:00:00,47.0,Burger,4,132,23,Card,1.0
1195,1213,Pasta Point,Alex,2024-02-19 18:00:00,21.0,Burger,2,247,13,Card,5.0
1196,1238,Sushi World,,2024-02-19 19:00:00,48.0,Pizza,1,286,13,Cash,3.0
1197,1055,Pizza Hub,alex,2024-02-19 20:00:00,178.0,Sushi,2,132,13,Wallet,2.0
1198,1349,Pasta Point,cairo,2024-02-19 21:00:00,30.0,Pasta,3,126,24,Card,1.0
1199,1106,Pizza Hub,alex,2024-02-19 22:00:00,34.0,Burger,3,75,3,Wallet,5.0
1200,1830,Sushi World,Cairo,2024-02-19 23:00:00,33.0,Sushi,2,263,3,Cash,3.0
1201,1047,Pasta Point,alex,2024-02-20 00:00:00,49.0,Kebab,3,70,14,Card,
1202,1572,Sushi World,CAIRO,2024-02-20 01:00:00,22.0,Pizza,3,277,14,Wallet,2.0
1203,1336,Pasta Point,Alex,2024-02-20 02:00:00,25.0,Sushi,1,169,17,Card,5.0
1204,1025,Sushi World,Alex,2024-02-20 03:00:00,47.0,Sushi,4,179,13,Cash,3.0
1205,1803,Burger Town,alex,2024-02-20 04:00:00,27.0,Pasta,3,224,25,Card,1.0
1206,1256,Sushi World,cairo,2024-02-20 05:00:00,45.0,Sushi,4,157,0,Cash,5.0
1207,1007,Burger Town,cairo,2024-02-20 06:00:00,55.0,Pasta,2,207,9,Wallet,2.0
1208,1624,Sushi World,CAIRO,2024-02-20 07:00:00,30.0,Pizza,2,76,28,Card,2.0
1209,1866,Pasta Point,Cairo,2024-02-20 08:00:00,43.0,Pizza,3,120,19,Wallet,2.0
1210,1252,Pasta Point,alex,2024-02-20 09:00:00,21.0,Kebab,2,197,9,Cash,5.0
1211,1691,Pasta Point,Alex,2024-02-20 10:00:00,44.0,Pasta,1,99,9,Cash,4.0
1212,1718,Kebab House,alex,2024-02-20 11:00:00,37.0,Pasta,3,144,26,Wallet,4.0
1213,1302,Pizza Hub,CAIRO,2024-02-20 12:00:00,40.0,Burger,3,72,23,Wallet,4.0
1214,1638,Pasta Point,Giza,2024-02-20 13:00:00,27.0,Burger,3,190,1,Cash,
1215,1055,Burger Town,Giza,2024-02-20 14:00:00,15.0,Kebab,2,130,28,Wallet,5.0
1216,1725,Pasta Point,CAIRO,2024-02-20 15:00:00,41.0,Pizza,2,181,27,Cash,2.0
1217,1525,Kebab House,Alex,2024-02-20 16:00:00,10.0,Burger,3,298,26,Wallet,3.0
1218,1473,Burger Town,CAIRO,2024-02-20 17:00:00,,Sushi,4,191,7,Cash,4.0
1219,1027,Kebab House,Alex,2024-02-20 18:00:00,46.0,Pizza,2,69,0,Cash,1.0
1220,1982,Burger Town,cairo,2024-02-20 19:00:00,37.0,Sushi,2,173,0,Card,3.0
1221,1077,Sushi World,CAIRO,2024-02-20 20:00:00,58.0,Pasta,3,62,3,Cash,3.0
1222,1215,Pizza Hub,Alex,2024-02-20 21:00:00,47.0,Pizza,4,52,6,Cash,5.0
1223,1385,Pizza Hub,CAIRO,2024-02-20 22:00:00,27.0,Kebab,3,267,8,Card,3.0
1224,1364,Kebab House,CAIRO,2024-02-20 23:00:00,35.0,Pasta,2,267,15,Card,5.0
1225,1665,Pizza Hub,Alex,2024-02-21 00:00:00,34.0,Pasta,3,259,4,Wallet,1.0
1226,1525,Kebab House,Alex,2024-02-21 01:00:00,16.0,Sushi,3,273,1,Wallet,
1227,1698,Kebab House,Cairo,2024-02-21 02:00:00,23.0,Pasta,3,255,27,Cash,2.0
1228,1311,Kebab House,CAIRO,2024-02-21 03:00:00,28.0,Burger,4,224,22,Wallet,4.0
1229,1882,Pizza Hub,Giza,2024-02-21 04:00:00,10.0,Pizza,3,180,10,Wallet,4.0
1230,1006,Kebab House,CAIRO,2024-02-21 05:00:00,35.0,Burger,2,178,17,Cash,1.0
1231,1002,Pizza Hub,CAIRO,2024-02-21 06:00:00,32.0,Sushi,3,139,24,Card,2.0
1232,1622,Kebab House,Alex,2024-02-21 07:00:00,14.0,Sushi,4,201,24,Card,
1233,1918,Pasta Point,CAIRO,2024-02-21 08:00:00,39.0,Pizza,1,290,18,Cash,3.0
1234,1749,Kebab House,alex,2024-02-21 09:00:00,43.0,Pasta,4,84,12,Cash,5.0
1235,1362,Burger Town,CAIRO,2024-02-21 10:00:00,,Kebab,3,63,23,Cash,4.0
1236,1750,Kebab House,alex,2024-02-21 11:00:00,,Sushi,1,244,10,Cash,
1237,1507,Sushi World,Giza,2024-02-21 12:00:00,42.0,Pizza,3,190,19,Cash,2.0
1238,1273,Kebab House,Alex,2024-02-21 13:00:00,,Kebab,4,224,18,Cash,1.0
1239,1505,Burger Town,CAIRO,2024-02-21 14:00:00,38.0,Pasta,1,99,16,Wallet,
1240,1805,Burger Town,alex,2024-02-21 15:00:00,25.0,Sushi,1,127,4,Wallet,5.0
1241,1738,Pizza Hub,alex,2024-02-21 16:00:00,38.0,Pizza,3,262,12,Wallet,1.0
1242,1882,Pasta Point,alex,2024-02-21 17:00:00,49.0,Pizza,3,203,29,Card,4.0
1243,1014,Kebab House,cairo,2024-02-21 18:00:00,27.0,Pizza,4,52,26,Cash,4.0
1244,1191,Pizza Hub,Cairo,2024-02-21 19:00:00,60.0,Sushi,3,228,19,Cash,2.0
1245,1984,Pasta Point,Giza,2024-02-21 20:00:00,28.0,Kebab,1,89,0,Wallet,2.0
1246,1630,Kebab House,CAIRO,2024-02-21 21:00:00,35.0,Pizza,2,245,9,Card,3.0
1247,1484,Sushi World,cairo,2024-02-21 22:00:00,26.0,Pasta,2,213,7,Wallet,3.0
1248,1027,Kebab House,CAIRO,2024-02-21 23:00:00,37.0,Pizza,4,100,23,Cash,2.0
1249,1713,Burger Town,CAIRO,2024-02-22 00:00:00,14.0,Kebab,3,284,28,Cash,3.0
1250,1038,Burger Town,Alex,2024-02-22 01:00:00,28.0,Sushi,4,50,7,Wallet,1.0
1251,1952,Sushi World,Alex,2024-02-22 02:00:00,21.0,Pizza,2,153,18,Wallet,4.0
1252,1272,Pizza Hub,Alex,2024-02-22 03:00:00,36.0,Pizza,2,288,5,Cash,3.0
1253,1230,Pasta Point,,2024-02-22 04:00:00,46.0,Pasta,3,210,11,Wallet,3.0
1254,1085,Kebab House,CAIRO,2024-02-22 05:00:00,42.0,Pasta,1,184,27,Cash,1.0
1255,1473,Burger Town,Cairo,2024-02-22 06:00:00,6.0,Pizza,3,166,6,Wallet,5.0
1256,1125,Pizza Hub,Giza,2024-02-22 07:00:00,59.0,Pizza,2,165,15,Card,2.0
1257,1811,Sushi World,Alex,2024-02-22 08:00:00,38.0,Pasta,1,101,8,Cash,1.0
1258,1536,Burger Town,Alex,2024-02-22 09:00:00,25.0,Kebab,4,169,20,Card,5.0
1259,1144,Sushi World,CAIRO,2024-02-22 10:00:00,36.0,Burger,2,188,24,Wallet,1.0
1260,1524,Kebab House,CAIRO,2024-02-22 11:00:00,37.0,Burger,4,204,21,Card,4.0
1261,1211,Pasta Point,cairo,2024-02-22 12:00:00,26.0,Pizza,1,191,9,Wallet,1.0
1262,1024,Burger Town,cairo,2024-02-22 13:00:00,37.0,Pasta,4,135,9,Card,1.0
1263,1579,Burger Town,Alex,2024-02-22 14:00:00,27.0,Sushi,2,257,9,Card,4.0
1264,1393,Kebab House,CAIRO,2024-02-22 15:00:00,30.0,Sushi,3,95,19,Card,2.0
1265,1066,Pizza Hub,Cairo,2024-02-22 16:00:00,26.0,Burger,4,125,28,Cash,5.0
1266,1232,Pasta Point,Giza,2024-02-22 17:00:00,17.0,Kebab,2,290,15,Card,
1267,1108,Burger Town,CAIRO,2024-02-22 18:00:00,,Burger,2,287,0,Wallet,
1268,1145,Pasta Point,CAIRO,2024-02-22 19:00:00,42.0,Pizza,1,59,16,Wallet,1.0
1269,1110,Burger Town,alex,2024-02-22 20:00:00,41.0,Kebab,2,201,29,Cash,3.0
1270,1227,Pasta Point,,2024-02-22 21:00:00,44.0,Sushi,3,110,25,Cash,4.0
1271,1110,Sushi World,Giza,2024-02-22 22:00:00,38.0,Pasta,3,287,20,Wallet,
1272,1469,Burger Town,Alex,2024-02-22 23:00:00,28.0,Pasta,4,67,28,Card,5.0
1273,1033,Pasta Point,CAIRO,2024-02-23 00:00:00,45.0,Pizza,4,135,13,Wallet,2.0
1274,1622,Pizza Hub,Alex,2024-02-23 01:00:00,18.0,Burger,4,186,18,Cash,2.0
1275,1775,Sushi World,CAIRO,2024-02-23 02:00:00,24.0,Pizza,4,194,20,Cash,3.0
1276,1935,Sushi World,Alex,2024-02-23 03:00:00,23.0,Pasta,3,279,20,Wallet,4.0
1277,1368,Pizza Hub,Giza,2024-02-23 04:00:00,47.0,Sushi,1,177,16,Card,4.0
1278,1747,Pasta Point,cairo,2024-02-23 05:00:00,46.0,Pasta,4,153,13,Card,2.0
1279,1594,Kebab House,Giza,2024-02-23 06:00:00,40.0,Kebab,1,235,7,Cash,4.0
1280,1553,Pizza Hub,alex,2024-02-23 07:00:00,47.0,Pasta,2,190,20,Wallet,3.0
1281,1424,Pasta Point,Cairo,2024-02-23 08:00:00,24.0,Pasta,2,227,20,Wallet,3.0
1282,1612,Pizza Hub,cairo,2024-02-23 09:00:00,39.0,Kebab,4,150,8,Cash,5.0
1283,1517,Pizza Hub,Giza,2024-02-23 10:00:00,33.0,Burger,2,55,7,Wallet,4.0
1284,1691,Burger Town,,2024-02-23 11:00:00,45.0,Pasta,1,134,12,Cash,5.0
1285,1281,Pasta Point,Cairo,2024-02-23 12:00:00,33.0,Pizza,1,100,16,Card,1.0
1286,1319,Kebab House,alex,2024-02-23 13:00:00,30.0,Pasta,2,85,18,Card,
1287,1737,Burger Town,CAIRO,2024-02-23 14:00:00,,Pizza,4,120,27,Wallet,2.0
1288,1442,Pizza Hub,CAIRO,2024-02-23 15:00:00,45.0,Kebab,1,149,6,Card,3.0
1289,1951,Pizza Hub,Alex,2024-02-23 16:00:00,26.0,Pasta,1,74,16,Card,1.0
1290,1314,Pizza Hub,cairo,2024-02-23 17:00:00,34.0,Kebab,3,188,0,Cash,2.0
1291,1876,Pasta Point,CAIRO,2024-02-23 18:00:00,22.0,Kebab,4,93,4,Cash,4.0
1292,1965,Pasta Point,alex,2024-02-23 19:00:00,5.0,Burger,3,63,24,Wallet,4.0
1293,1740,Burger Town,cairo,2024-02-23 20:00:00,37.0,Pasta,2,286,5,Cash,3.0
1294,1376,Kebab House,CAIRO,2024-02-23 21:00:00,42.0,Pizza,2,78,25,Wallet,2.0
1295,1288,Burger Town,Alex,2024-02-23 22:00:00,38.0,Pizza,3,123,1,Wallet,2.0
1296,1436,Sushi World,Giza,2024-02-23 23:00:00,11.0,Pasta,4,99,26,Cash,5.0
1297,1661,Pizza Hub,Alex,2024-02-24 00:00:00,30.0,Burger,1,289,24,Card,1.0
1298,1276,Pizza Hub,Cairo,2024-02-24 01:00:00,8.0,Burger,2,54,15,Card,4.0
1299,1709,Pizza Hub,CAIRO,2024-02-24 02:00:00,51.0,Burger,4,249,21,Card,3.0
1300,1581,Burger Town,Cairo,2024-02-24 03:00:00,21.0,Pizza,4,159,4,Card,2.0
1301,1502,Burger Town,Cairo,2024-02-24 04:00:00,50.0,Kebab,2,246,4,Wallet,4.0
1302,1623,Pizza Hub,alex,2024-02-24 05:00:00,46.0,Burger,2,171,11,Card,3.0
1303,1515,Burger Town,cairo,2024-02-24 06:00:00,245.0,Pizza,4,137,2,Wallet,4.0
1304,1349,Pasta Point,alex,2024-02-24 07:00:00,21.0,Pizza,1,281,29,Cash,3.0
1305,1842,Pasta Point,CAIRO,2024-02-24 08:00:00,39.0,Kebab,3,106,15,Cash,4.0
1306,1445,Burger Town,Cairo,2024-02-24 09:00:00,24.0,Pasta,2,75,5,Wallet,5.0
1307,1829,Pizza Hub,Giza,2024-02-24 10:00:00,36.0,Pasta,3,55,14,Card,1.0
1308,1349,Burger Town,Cairo,2024-02-24 11:00:00,29.0,Burger,4,193,14,Wallet,4.0
1309,1606,Burger Town,Giza,2024-02-24 12:00:00,13.0,Burger,3,109,28,Card,1.0
1310,1663,Burger Town,alex,2024-02-24 13:00:00,8.0,Kebab,1,149,15,Card,4.0
1311,1822,Sushi World,alex,2024-02-24 14:00:00,37.0,Burger,4,61,19,Wallet,2.0
1312,1136,Pasta Point,cairo,2024-02-24 15:00:00,28.0,Kebab,1,124,12,Wallet,
1313,1758,Kebab House,Cairo,2024-02-24 16:00:00,28.0,Pizza,4,52,11,Card,5.0
1314,1898,Kebab House,Alex,2024-02-24 17:00:00,43.0,Burger,1,112,9,Wallet,1.0
1315,1242,Sushi World,alex,2024-02-24 18:00:00,49.0,Pizza,4,285,13,Card,2.0
1316,1542,Burger Town,alex,2024-02-24 19:00:00,31.0,Sushi,1,241,1,Wallet,3.0
1317,1039,Sushi World,cairo,2024-02-24 20:00:00,30.0,Kebab,4,239,28,Cash,5.0
1318,1228,Sushi World,Giza,2024-02-24 21:00:00,41.0,Sushi,1,278,2,Card,2.0
1319,1547,Pizza Hub,cairo,2024-02-24 22:00:00,18.0,Burger,4,183,8,Cash,2.0
1320,1919,Pasta Point,Cairo,2024-02-24 23:00:00,37.0,Pizza,1,68,10,Wallet,1.0
1321,1222,Kebab House,CAIRO,2024-02-25 00:00:00,41.0,Burger,2,67,10,Cash,2.0
1322,1005,Burger Town,CAIRO,2024-02-25 01:00:00,43.0,Sushi,3,129,24,Wallet,2.0
1323,1321,Kebab House,Giza,2024-02-25 02:00:00,11.0,Burger,4,264,21,Card,3.0
1324,1467,Kebab House,,2024-02-25 03:00:00,25.0,Pasta,1,220,9,Wallet,1.0
1325,1731,Pasta Point,,2024-02-25 04:00:00,24.0,Sushi,2,278,25,Wallet,1.0
1326,1074,Kebab House,alex,2024-02-25 05:00:00,36.0,Burger,4,122,13,Card,2.0
1327,1003,Kebab House,alex,2024-02-25 06:00:00,40.0,Pizza,4,180,8,Wallet,3.0
1328,1846,Sushi World,CAIRO,2024-02-25 07:00:00,52.0,Burger,4,175,19,Card,4.0
1329,1645,Pasta Point,Giza,2024-02-25 08:00:00,29.0,Pizza,3,121,26,Wallet,5.0
1330,1117,Pizza Hub,cairo,2024-02-25 09:00:00,29.0,Pasta,1,87,20,Card,1.0
1331,1880,Burger Town,alex,2024-02-25 10:00:00,48.0,Burger,1,117,9,Cash,3.0
1332,1605,Kebab House,,2024-02-25 11:00:00,38.0,Pasta,4,253,21,Wallet,3.0
1333,1503,Burger Town,Alex,2024-02-25 12:00:00,50.0,Sushi,4,221,28,Wallet,2.0
1334,1997,Pizza Hub,cairo,2024-02-25 13:00:00,38.0,Pizza,4,272,8,Wallet,5.0
1335,1946,Burger Town,Alex,2024-02-25 14:00:00,21.0,Sushi,2,266,28,Card,1.0
1336,1573,Pizza Hub,Cairo,2024-02-25 15:00:00,19.0,Pizza,4,294,4,Wallet,4.0
1337,1440,Sushi World,alex,2024-02-25 16:00:00,16.0,Pasta,3,129,7,Card,2.0
1338,1193,Kebab House,cairo,2024-02-25 17:00:00,,Kebab,1,240,10,Wallet,1.0
1339,1846,Pizza Hub,Giza,2024-02-25 18:00:00,49.0,Burger,3,91,0,Cash,1.0
1340,1714,Burger Town,alex,2024-02-25 19:00:00,57.0,Pasta,4,113,20,Wallet,3.0
1341,1391,Kebab House,cairo,2024-02-25 20:00:00,45.0,Pizza,2,231,9,Cash,5.0
1342,1025,Sushi World,CAIRO,2024-02-25 21:00:00,48.0,Pizza,4,127,0,Card,4.0
1343,1434,Kebab House,Giza,2024-02-25 22:00:00,28.0,Pizza,4,176,25,Cash,5.0
1344,1172,Pizza Hub,CAIRO,2024-02-25 23:00:00,21.0,Pizza,4,254,29,Wallet,3.0
1345,1299,Sushi World,,2024-02-26 00:00:00,45.0,Burger,4,154,21,Wallet,4.0
1346,1644,Burger Town,,2024-02-26 01:00:00,40.0,Sushi,4,248,6,Card,4.0
1347,1325,Sushi World,Alex,2024-02-26 02:00:00,36.0,Kebab,1,125,27,Wallet,2.0
